code,name,market,security_type,listing_date,listing_age_calendar_days,base_status,base_reason,status,reason,avg_trading_value_20d_krw,liquidity_filter_status,liquidity_filter_reason,liquidity_rows_available,liquidity_rows_used,liquidity_latest_date,liquidity_raw_path
417310,코람코더원리츠,KOSPI,보통주,2022/03/28,1538,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
417500,제이아이테크,KOSDAQ,보통주,2022/11/04,1317,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
417790,트루엔,KOSDAQ,보통주,2023/05/17,1123,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
417840,저스템,KOSDAQ,보통주,2022/10/28,1324,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
417860,오브젠,KOSDAQ,보통주,2023/01/30,1230,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
417970,모델솔루션,KOSDAQ,보통주,2022/10/07,1345,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
418250,시큐레터,KOSDAQ,보통주,2023/08/24,1024,exclude,managed_issue_current,exclude,managed_issue_current,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
418420,라온텍,KOSDAQ,보통주,2023/03/09,1192,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
418470,KT밀리의서재,KOSDAQ,보통주,2023/09/27,990,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
418550,제이오,KOSDAQ,보통주,2023/02/16,1213,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
418620,E8,KOSDAQ,보통주,2024/02/23,841,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
419050,삼기에너지솔루션즈,KOSDAQ,보통주,2023/02/03,1226,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
419080,엔젯,KOSDAQ,보통주,2022/11/18,1303,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
419120,산돌,KOSDAQ,보통주,2022/10/27,1325,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
419530,SAMG엔터,KOSDAQ,보통주,2022/12/06,1285,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
419540,비스토스,KOSDAQ,보통주,2022/10/18,1334,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
420570,제이투케이바이오,KOSDAQ,보통주,2024/03/25,810,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
420770,기가비스,KOSDAQ,보통주,2023/05/24,1116,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
424760,벨로크,KOSDAQ,보통주,2022/07/22,1422,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
424870,이뮨온시아,KOSDAQ,보통주,2025/05/19,390,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
424960,스마트레이더시스템,KOSDAQ,보통주,2023/08/22,1026,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
424980,마이크로투나노,KOSDAQ,보통주,2023/04/26,1144,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
425040,티이엠씨,KOSDAQ,보통주,2023/01/19,1241,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
425420,티에프이,KOSDAQ,보통주,2022/11/17,1304,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
429270,시지트로닉스,KOSDAQ,보통주,2023/08/03,1045,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
430690,한싹,KOSDAQ,보통주,2023/10/04,983,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
431190,케이쓰리아이,KOSDAQ,보통주,2024/08/20,662,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
432320,KB스타리츠,KOSPI,보통주,2022/10/06,1346,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
432430,와이랩,KOSDAQ,보통주,2023/07/20,1059,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
432470,케이엔에스,KOSDAQ,보통주,2023/12/06,920,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
432720,퀄리타스반도체,KOSDAQ,보통주,2023/10/27,960,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
432980,엠에프씨,KOSDAQ,보통주,2024/12/26,534,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
434190,탈로스,KONEX,보통주,2022/10/24,1328,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
434480,모니터랩,KOSDAQ,보통주,2023/05/19,1121,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
435570,에르코스,KOSDAQ,보통주,2025/02/28,470,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
437730,삼현,KOSDAQ,보통주,2024/03/21,814,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
438700,버넥트,KOSDAQ,보통주,2023/07/26,1053,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
439090,마녀공장,KOSDAQ,보통주,2023/06/08,1101,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
439260,대한조선,KOSPI,보통주,2025/08/01,316,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
439580,블루엠텍,KOSDAQ,보통주,2023/12/13,913,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
439960,코스모로보틱스,KOSDAQ,보통주,2026/05/11,33,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
440110,파두,KOSDAQ,보통주,2023/08/07,1041,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
440290,HB인베스트먼트,KOSDAQ,보통주,2024/01/25,870,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
440320,오픈놀,KOSDAQ,보통주,2023/06/30,1079,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
441270,파인엠텍,KOSDAQ,보통주,2022/10/07,1345,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
443060,HD현대마린솔루션,KOSPI,보통주,2024/05/08,766,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
443250,레뷰코퍼레이션,KOSDAQ,보통주,2023/10/06,981,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
443670,에스피소프트,KOSDAQ,보통주,2024/02/15,849,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
444530,심플랫폼,KOSDAQ,보통주,2025/03/21,449,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
445090,에이직랜드,KOSDAQ,보통주,2023/11/13,943,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
445180,퓨릿,KOSDAQ,보통주,2023/10/18,969,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
445680,큐리옥스바이오시스템즈,KOSDAQ,보통주,2023/08/10,1038,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
446070,유니드비티플러스,KOSPI,보통주,2022/11/28,1293,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
446440,에피바이오텍,KONEX,보통주,2023/07/31,1048,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
446540,메가터치,KOSDAQ,보통주,2023/11/09,947,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
446840,지슨,KOSDAQ,보통주,2023/05/17,1123,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
447690,아이오바이오,KONEX,보통주,2022/12/28,1263,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
448280,에코아이,KOSDAQ,보통주,2023/11/21,935,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
448710,코츠테크놀로지,KOSDAQ,보통주,2023/08/10,1038,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
448730,삼성FN리츠,KOSPI,보통주,2023/04/10,1160,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
448780,마이크로엔엑스,KONEX,보통주,2022/12/21,1270,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
448900,한국피아이엠,KOSDAQ,보통주,2025/04/04,435,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
450080,에코프로머티,KOSPI,보통주,2023/11/17,939,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
450330,하스,KOSDAQ,보통주,2024/07/03,710,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
450520,인스웨이브,KOSDAQ,보통주,2023/09/25,992,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
450950,아스테라시스,KOSDAQ,보통주,2025/01/24,505,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
451220,아이엠티,KOSDAQ,보통주,2023/10/10,977,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
451250,삐아,KOSDAQ,보통주,2024/04/25,779,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
451760,컨텍,KOSDAQ,보통주,2023/11/09,947,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
451800,한화리츠,KOSPI,보통주,2023/03/27,1174,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
452160,제이엔비,KOSDAQ,보통주,2023/11/24,932,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
452190,한빛레이저,KOSDAQ,보통주,2024/01/04,891,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
452200,민테크,KOSDAQ,보통주,2024/05/03,771,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
452260,한화갤러리아,KOSPI,보통주,2023/03/31,1170,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
45226K,한화갤러리아우,KOSPI,종류주권,2023/03/31,1170,exclude,preferred_share_name,exclude,preferred_share_name,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
452280,한선엔지니어링,KOSDAQ,보통주,2023/11/24,932,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
452300,캡스톤파트너스,KOSDAQ,보통주,2023/11/15,941,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
452400,이닉스,KOSDAQ,보통주,2024/02/01,863,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
452430,사피엔반도체,KOSDAQ,보통주,2024/02/19,845,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
452450,피아이이,KOSDAQ,보통주,2025/02/04,494,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
453340,현대그린푸드,KOSPI,보통주,2023/04/10,1160,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
453450,그리드위즈,KOSDAQ,보통주,2024/06/14,729,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
453860,에이에스텍,KOSDAQ,보통주,2023/11/28,928,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
454910,두산로보틱스,KOSPI,보통주,2023/10/05,982,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
455180,케이지에이,KOSDAQ,보통주,2025/06/17,361,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
455900,엔젤로보틱스,KOSDAQ,보통주,2024/03/26,809,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
456010,아이씨티케이,KOSDAQ,보통주,2024/05/17,757,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
456040,OCI,KOSPI,보통주,2023/05/30,1110,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
456070,이엔셀,KOSDAQ,보통주,2024/08/23,659,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
456160,지투지바이오,KOSDAQ,보통주,2025/08/14,303,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
456190,큐라켐,KONEX,보통주,2023/05/18,1122,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
456570,아이엠지티,KONEX,보통주,2023/07/19,1060,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
457190,이수스페셜티케미컬,KOSPI,보통주,2023/05/31,1109,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
457370,한켐,KOSDAQ,보통주,2024/10/22,599,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
457550,우진엔텍,KOSDAQ,보통주,2024/01/24,871,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
457600,벡트,KOSDAQ,보통주,2024/12/16,544,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
458350,에스팀,KOSDAQ,보통주,2026/03/06,99,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
458650,성우,KOSDAQ,보통주,2024/10/31,590,exclude,preferred_share_name,exclude,preferred_share_name,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
458870,씨어스,KOSDAQ,보통주,2024/06/19,724,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
459100,위츠,KOSDAQ,보통주,2024/11/20,570,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
459510,나우로보틱스,KOSDAQ,보통주,2025/05/08,401,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
459550,알트,KOSDAQ,보통주,2025/11/17,208,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
460470,아이빔테크놀로지,KOSDAQ,보통주,2024/08/06,676,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
460850,동국씨엠,KOSPI,보통주,2023/06/16,1093,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
460860,동국제강,KOSPI,보통주,2023/06/16,1093,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
460870,에스엠씨지,KOSDAQ,보통주,2025/03/07,463,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
460930,현대힘스,KOSDAQ,보통주,2024/01/26,869,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
460940,피앤에스로보틱스,KOSDAQ,보통주,2024/07/31,682,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
461030,아이엠비디엑스,KOSDAQ,보통주,2024/04/03,801,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
461300,아이스크림미디어,KOSDAQ,보통주,2024/08/30,652,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
