code,name,market,security_type,status,reason
399720,가온칩스,KOSDAQ,보통주,include,eligible_current_snapshot
402030,코난테크놀로지,KOSDAQ,보통주,include,eligible_current_snapshot
402340,SK스퀘어,KOSPI,보통주,include,eligible_current_snapshot
402490,그린리소스,KOSDAQ,보통주,include,eligible_current_snapshot
403490,우듬지팜,KOSDAQ,보통주,include,eligible_current_snapshot
403550,쏘카,KOSPI,보통주,include,eligible_current_snapshot
403850,더핑크퐁컴퍼니,KOSDAQ,보통주,include,eligible_current_snapshot
403870,HPSP,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
405000,플라즈맵,KOSDAQ,보통주,include,eligible_current_snapshot
405100,큐알티,KOSDAQ,보통주,include,eligible_current_snapshot
405920,나라셀라,KOSDAQ,보통주,include,eligible_current_snapshot
406820,뷰티스킨,KOSDAQ,보통주,include,eligible_current_snapshot
407400,꿈비,KOSDAQ,보통주,include,eligible_current_snapshot
408470,한패스,KOSDAQ,보통주,include,eligible_current_snapshot
408900,스튜디오미르,KOSDAQ,보통주,include,eligible_current_snapshot
408920,메쎄이상,KOSDAQ,보통주,include,eligible_current_snapshot
411080,샌즈랩,KOSDAQ,보통주,include,eligible_current_snapshot
412350,레이저쎌,KOSDAQ,보통주,include,eligible_current_snapshot
413390,엠오티,KOSDAQ,보통주,include,eligible_current_snapshot
413630,씨피시스템,KOSDAQ,보통주,include,eligible_current_snapshot
413640,비아이매트릭스,KOSDAQ,보통주,include,eligible_current_snapshot
415380,스튜디오삼익,KOSDAQ,보통주,include,eligible_current_snapshot
415640,KB발해인프라,KOSPI,보통주,include,eligible_current_snapshot
416180,신성에스티,KOSDAQ,보통주,include,eligible_current_snapshot
417010,나노팀,KOSDAQ,보통주,include,eligible_current_snapshot
417180,핑거스토리,KOSDAQ,보통주,include,eligible_current_snapshot
417200,LS머트리얼즈,KOSDAQ,보통주,include,eligible_current_snapshot
417500,제이아이테크,KOSDAQ,보통주,include,eligible_current_snapshot
417790,트루엔,KOSDAQ,보통주,include,eligible_current_snapshot
417840,저스템,KOSDAQ,보통주,include,eligible_current_snapshot
417860,오브젠,KOSDAQ,보통주,include,eligible_current_snapshot
417970,모델솔루션,KOSDAQ,보통주,include,eligible_current_snapshot
418420,라온텍,KOSDAQ,보통주,include,eligible_current_snapshot
418470,KT밀리의서재,KOSDAQ,보통주,include,eligible_current_snapshot
418550,제이오,KOSDAQ,보통주,include,eligible_current_snapshot
418620,E8,KOSDAQ,보통주,include,eligible_current_snapshot
419050,삼기에너지솔루션즈,KOSDAQ,보통주,include,eligible_current_snapshot
419080,엔젯,KOSDAQ,보통주,include,eligible_current_snapshot
419120,산돌,KOSDAQ,보통주,include,eligible_current_snapshot
419530,SAMG엔터,KOSDAQ,보통주,include,eligible_current_snapshot
419540,비스토스,KOSDAQ,보통주,include,eligible_current_snapshot
420570,제이투케이바이오,KOSDAQ,보통주,include,eligible_current_snapshot
420770,기가비스,KOSDAQ,보통주,include,eligible_current_snapshot
424760,벨로크,KOSDAQ,보통주,include,eligible_current_snapshot
424870,이뮨온시아,KOSDAQ,보통주,include,eligible_current_snapshot
424960,스마트레이더시스템,KOSDAQ,보통주,include,eligible_current_snapshot
424980,마이크로투나노,KOSDAQ,보통주,include,eligible_current_snapshot
425040,티이엠씨,KOSDAQ,보통주,include,eligible_current_snapshot
425420,티에프이,KOSDAQ,보통주,include,eligible_current_snapshot
429270,시지트로닉스,KOSDAQ,보통주,include,eligible_current_snapshot
430690,한싹,KOSDAQ,보통주,include,eligible_current_snapshot
431190,케이쓰리아이,KOSDAQ,보통주,include,eligible_current_snapshot
432430,와이랩,KOSDAQ,보통주,include,eligible_current_snapshot
432470,케이엔에스,KOSDAQ,보통주,include,eligible_current_snapshot
432720,퀄리타스반도체,KOSDAQ,보통주,include,eligible_current_snapshot
432980,엠에프씨,KOSDAQ,보통주,include,eligible_current_snapshot
434480,모니터랩,KOSDAQ,보통주,include,eligible_current_snapshot
435570,에르코스,KOSDAQ,보통주,include,eligible_current_snapshot
437730,삼현,KOSDAQ,보통주,include,eligible_current_snapshot
438700,버넥트,KOSDAQ,보통주,include,eligible_current_snapshot
439090,마녀공장,KOSDAQ,보통주,include,eligible_current_snapshot
439260,대한조선,KOSPI,보통주,include,eligible_current_snapshot
439580,블루엠텍,KOSDAQ,보통주,include,eligible_current_snapshot
439960,코스모로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
440110,파두,KOSDAQ,보통주,include,eligible_current_snapshot
440290,HB인베스트먼트,KOSDAQ,보통주,include,eligible_current_snapshot
440320,오픈놀,KOSDAQ,보통주,include,eligible_current_snapshot
441270,파인엠텍,KOSDAQ,보통주,include,eligible_current_snapshot
443060,HD현대마린솔루션,KOSPI,보통주,include,eligible_current_snapshot
443250,레뷰코퍼레이션,KOSDAQ,보통주,include,eligible_current_snapshot
443670,에스피소프트,KOSDAQ,보통주,include,eligible_current_snapshot
444530,심플랫폼,KOSDAQ,보통주,include,eligible_current_snapshot
445090,에이직랜드,KOSDAQ,보통주,include,eligible_current_snapshot
445180,퓨릿,KOSDAQ,보통주,include,eligible_current_snapshot
445680,큐리옥스바이오시스템즈,KOSDAQ,보통주,include,eligible_current_snapshot
446070,유니드비티플러스,KOSPI,보통주,include,eligible_current_snapshot
446540,메가터치,KOSDAQ,보통주,include,eligible_current_snapshot
446840,지슨,KOSDAQ,보통주,include,eligible_current_snapshot
448280,에코아이,KOSDAQ,보통주,include,eligible_current_snapshot
448710,코츠테크놀로지,KOSDAQ,보통주,include,eligible_current_snapshot
448900,한국피아이엠,KOSDAQ,보통주,include,eligible_current_snapshot
450080,에코프로머티,KOSPI,보통주,include,eligible_current_snapshot
450330,하스,KOSDAQ,보통주,include,eligible_current_snapshot
450520,인스웨이브,KOSDAQ,보통주,include,eligible_current_snapshot
450950,아스테라시스,KOSDAQ,보통주,include,eligible_current_snapshot
451220,아이엠티,KOSDAQ,보통주,include,eligible_current_snapshot
451250,삐아,KOSDAQ,보통주,include,eligible_current_snapshot
451760,컨텍,KOSDAQ,보통주,include,eligible_current_snapshot
452160,제이엔비,KOSDAQ,보통주,include,eligible_current_snapshot
452190,한빛레이저,KOSDAQ,보통주,include,eligible_current_snapshot
452200,민테크,KOSDAQ,보통주,include,eligible_current_snapshot
452260,한화갤러리아,KOSPI,보통주,include,eligible_current_snapshot
452280,한선엔지니어링,KOSDAQ,보통주,include,eligible_current_snapshot
452300,캡스톤파트너스,KOSDAQ,보통주,include,eligible_current_snapshot
452400,이닉스,KOSDAQ,보통주,include,eligible_current_snapshot
452430,사피엔반도체,KOSDAQ,보통주,include,eligible_current_snapshot
452450,피아이이,KOSDAQ,보통주,include,eligible_current_snapshot
453340,현대그린푸드,KOSPI,보통주,include,eligible_current_snapshot
453450,그리드위즈,KOSDAQ,보통주,include,eligible_current_snapshot
453860,에이에스텍,KOSDAQ,보통주,include,eligible_current_snapshot
454910,두산로보틱스,KOSPI,보통주,include,eligible_current_snapshot
455180,케이지에이,KOSDAQ,보통주,include,eligible_current_snapshot
455900,엔젤로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
456010,아이씨티케이,KOSDAQ,보통주,include,eligible_current_snapshot
456040,OCI,KOSPI,보통주,include,eligible_current_snapshot
456070,이엔셀,KOSDAQ,보통주,include,eligible_current_snapshot
456160,지투지바이오,KOSDAQ,보통주,include,eligible_current_snapshot
457190,이수스페셜티케미컬,KOSPI,보통주,include,eligible_current_snapshot
457370,한켐,KOSDAQ,보통주,include,eligible_current_snapshot
457550,우진엔텍,KOSDAQ,보통주,include,eligible_current_snapshot
457600,벡트,KOSDAQ,보통주,include,eligible_current_snapshot
458350,에스팀,KOSDAQ,보통주,include,eligible_current_snapshot
458870,씨어스,KOSDAQ,보통주,include,eligible_current_snapshot
459100,위츠,KOSDAQ,보통주,include,eligible_current_snapshot
459510,나우로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
459550,알트,KOSDAQ,보통주,include,eligible_current_snapshot
460470,아이빔테크놀로지,KOSDAQ,보통주,include,eligible_current_snapshot
460850,동국씨엠,KOSPI,보통주,include,eligible_current_snapshot
460860,동국제강,KOSPI,보통주,include,eligible_current_snapshot
460870,에스엠씨지,KOSDAQ,보통주,include,eligible_current_snapshot
460930,현대힘스,KOSDAQ,보통주,include,eligible_current_snapshot
460940,피앤에스로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
461030,아이엠비디엑스,KOSDAQ,보통주,include,eligible_current_snapshot
461300,아이스크림미디어,KOSDAQ,보통주,include,eligible_current_snapshot
462310,뉴키즈온,KOSDAQ,보통주,include,eligible_current_snapshot
462350,이노스페이스,KOSDAQ,보통주,include,eligible_current_snapshot
462510,라메디텍,KOSDAQ,보통주,include,eligible_current_snapshot
462520,조선내화,KOSPI,보통주,include,eligible_current_snapshot
462860,더즌,KOSDAQ,보통주,include,eligible_current_snapshot
462870,시프트업,KOSPI,보통주,include,eligible_current_snapshot
462980,아이지넷,KOSDAQ,보통주,include,eligible_current_snapshot
463020,뉴엔AI,KOSDAQ,보통주,include,eligible_current_snapshot
463480,모티브링크,KOSDAQ,보통주,include,eligible_current_snapshot
464080,에스오에스랩,KOSDAQ,보통주,include,eligible_current_snapshot
464280,티디에스팜,KOSDAQ,보통주,include,eligible_current_snapshot
464490,쿼드메디슨,KOSDAQ,보통주,include,eligible_current_snapshot
464500,아이언디바이스,KOSDAQ,보통주,include,eligible_current_snapshot
464580,닷밀,KOSDAQ,보통주,include,eligible_current_snapshot
465480,인스피언,KOSDAQ,보통주,include,eligible_current_snapshot
465770,STX그린로지스,KOSPI,보통주,include,eligible_current_snapshot
466100,클로봇,KOSDAQ,보통주,include,eligible_current_snapshot
466410,사이냅소프트,KOSDAQ,보통주,include,eligible_current_snapshot
468530,프로티나,KOSDAQ,보통주,include,eligible_current_snapshot
469610,이노테크,KOSDAQ,보통주,include,eligible_current_snapshot
469750,아이비젼웍스,KOSDAQ,보통주,include,eligible_current_snapshot
471820,셀로맥스사이언스,KOSDAQ,보통주,include,eligible_current_snapshot
472850,폰드그룹,KOSDAQ,보통주,include,eligible_current_snapshot
473980,노머스,KOSDAQ,보통주,include,eligible_current_snapshot
474170,루미르,KOSDAQ,보통주,include,eligible_current_snapshot
474610,RF시스템즈,KOSDAQ,보통주,include,eligible_current_snapshot
474650,링크솔루션,KOSDAQ,보통주,include,eligible_current_snapshot
475150,SK이터닉스,KOSPI,보통주,include,eligible_current_snapshot
475230,엔알비,KOSDAQ,보통주,include,eligible_current_snapshot
475400,씨메스로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
475430,키스트론,KOSDAQ,보통주,include,eligible_current_snapshot
475460,미트박스,KOSDAQ,보통주,include,eligible_current_snapshot
475560,더본코리아,KOSPI,보통주,include,eligible_current_snapshot
475580,에이럭스,KOSDAQ,보통주,include,eligible_current_snapshot
475660,에스켐,KOSDAQ,보통주,include,eligible_current_snapshot
475830,오름테라퓨틱,KOSDAQ,보통주,include,eligible_current_snapshot
475960,토모큐브,KOSDAQ,보통주,include,eligible_current_snapshot
476040,오가노이드사이언스,KOSDAQ,보통주,include,eligible_current_snapshot
476060,온코닉테라퓨틱스,KOSDAQ,보통주,include,eligible_current_snapshot
476080,M83,KOSDAQ,보통주,include,eligible_current_snapshot
476830,알지노믹스,KOSDAQ,보통주,include,eligible_current_snapshot
477850,마키나락스,KOSDAQ,보통주,include,eligible_current_snapshot
478340,나라스페이스테크놀로지,KOSDAQ,보통주,include,eligible_current_snapshot
478560,블랙야크아이앤씨,KOSDAQ,보통주,include,eligible_current_snapshot
479960,위너스일렉,KOSDAQ,보통주,include,eligible_current_snapshot
480370,씨케이솔루션,KOSPI,보통주,include,eligible_current_snapshot
481070,에이유브랜즈,KOSDAQ,보통주,include,eligible_current_snapshot
482630,삼양엔씨켐,KOSDAQ,보통주,include,eligible_current_snapshot
483650,달바글로벌,KOSPI,보통주,include,eligible_current_snapshot
484120,도우인시스,KOSDAQ,보통주,include,eligible_current_snapshot
484590,삼양컴텍,KOSDAQ,보통주,include,eligible_current_snapshot
484810,티엑스알로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
484870,엠앤씨솔루션,KOSPI,보통주,include,eligible_current_snapshot
486990,노타,KOSDAQ,보통주,include,eligible_current_snapshot
487570,HS효성,KOSPI,보통주,include,eligible_current_snapshot
487580,폴레드,KOSDAQ,보통주,include,eligible_current_snapshot
488280,에스투더블유,KOSDAQ,보통주,include,eligible_current_snapshot
488900,비츠로넥스텍,KOSDAQ,보통주,include,eligible_current_snapshot
489460,바이오비쥬,KOSDAQ,보통주,include,eligible_current_snapshot
489500,엘케이켐,KOSDAQ,보통주,include,eligible_current_snapshot
489790,한화비전,KOSPI,보통주,include,eligible_current_snapshot
490470,세미파이브,KOSDAQ,보통주,include,eligible_current_snapshot
491000,리브스메드,KOSDAQ,보통주,include,eligible_current_snapshot
493280,아이엠바이오로직스,KOSDAQ,보통주,include,eligible_current_snapshot
493330,지에프아이,KOSDAQ,보통주,include,eligible_current_snapshot
494120,큐리오시스,KOSDAQ,보통주,include,eligible_current_snapshot
499790,GS피앤엘,KOSPI,보통주,include,eligible_current_snapshot
900070,글로벌에스엠,KOSDAQ,보통주,include,eligible_current_snapshot
900100,파이온엑스,KOSDAQ,보통주,include,eligible_current_snapshot
900110,딥커머스,KOSDAQ,보통주,include,eligible_current_snapshot
900120,씨엑스아이,KOSDAQ,보통주,include,eligible_current_snapshot
900140,엘브이엠씨홀딩스,KOSPI,보통주,include,eligible_current_snapshot
900250,크리스탈신소재,KOSDAQ,보통주,include,eligible_current_snapshot
900260,로스웰,KOSDAQ,보통주,include,eligible_current_snapshot
900270,헝셩그룹,KOSDAQ,보통주,include,eligible_current_snapshot
900290,GRT,KOSDAQ,보통주,include,eligible_current_snapshot
900300,오가닉티코스메틱,KOSDAQ,보통주,include,eligible_current_snapshot
900310,컬러레이,KOSDAQ,보통주,include,eligible_current_snapshot
900340,윙입푸드,KOSDAQ,보통주,include,eligible_current_snapshot
950130,엑세스바이오,KOSDAQ,보통주,include,eligible_current_snapshot
950140,잉글우드랩,KOSDAQ,보통주,include,eligible_current_snapshot
950160,코오롱티슈진,KOSDAQ,보통주,include,eligible_current_snapshot
950170,JTC,KOSDAQ,보통주,include,eligible_current_snapshot
950190,고스트스튜디오,KOSDAQ,보통주,include,eligible_current_snapshot
950200,소마젠,KOSDAQ,보통주,include,eligible_current_snapshot
950210,프레스티지바이오파마,KOSPI,보통주,include,eligible_current_snapshot
950220,네오이뮨텍,KOSDAQ,보통주,include,eligible_current_snapshot
950250,테라뷰,KOSDAQ,보통주,include,eligible_current_snapshot
